"id","name","description","coordinates","imgUrls","images","media","created_at","updated_at"
"408","Kicker to bike rail","","[""51.5378607"",""-0.0766897""]",NULL,"""[{\""asset_id\"":\""4b35ff23403e3b912931f398708b267d\"",\""public_id\"":\""spotMapper/Screenshot_2021-03-31_at_23.32.58_hod3je\"",\""version\"":1617229991,\""version_id\"":\""43cbe0b0af02f770c3ff4cd8dd8c61f2\"",\""signature\"":\""71656148e69479b5b53ca88a2dbfe98d593d6973\"",\""width\"":538,\""height\"":309,\""format\"":\""png\"",\""resource_type\"":\""image\"",\""created_at\"":\""2021-03-31T22:33:11Z\"",\""tags\"":[\""408\"",\""images\""],\""bytes\"":345097,\""type\"":\""upload\"",\""etag\"":\""1b48e8239387c3160cc9b8fcc67ced1b\"",\""placeholder\"":false,\""url\"":\""http://res.cloudinary.com/dsjx8r2ll/image/upload/v1617229991/spotMapper/Screenshot_2021-03-31_at_23.32.58_hod3je.png\"",\""secure_url\"":\""https://res.cloudinary.com/dsjx8r2ll/image/upload/v1617229991/spotMapper/Screenshot_2021-03-31_at_23.32.58_hod3je.png\"",\""access_mode\"":\""public\"",\""existing\"":false},{\""asset_id\"":\""8d92e58aa84030d6d07a68ee150cc313\"",\""public_id\"":\""spotMapper/Screenshot_2021-03-31_at_23.32.44_lhy2dh\"",\""version\"":1617230001,\""version_id\"":\""825cc7bd430eabab39b343982b6c88c3\"",\""signature\"":\""08e11baec7746642bdab3839f6d48a3c96a531ae\"",\""width\"":406,\""height\"":317,\""format\"":\""png\"",\""resource_type\"":\""image\"",\""created_at\"":\""2021-03-31T22:33:21Z\"",\""tags\"":[\""408\"",\""images\""],\""bytes\"":251010,\""type\"":\""upload\"",\""etag\"":\""783b9d5a3da3f2ec2588217954d66cea\"",\""placeholder\"":false,\""url\"":\""http://res.cloudinary.com/dsjx8r2ll/image/upload/v1617230001/spotMapper/Screenshot_2021-03-31_at_23.32.44_lhy2dh.png\"",\""secure_url\"":\""https://res.cloudinary.com/dsjx8r2ll/image/upload/v1617230001/spotMapper/Screenshot_2021-03-31_at_23.32.44_lhy2dh.png\"",\""access_mode\"":\""public\"",\""existing\"":false}]""","""[]""","2021-02-10 02:24:49.726104","2021-03-31 22:33:22.269324"
"961","Brick S shape ledge/manny","","[""51.4732574"",""-0.136283""]",NULL,"""[{\""asset_id\"":\""7f422394ed07a52cd7ee209a618601b0\"",\""public_id\"":\""spotMapper/Screenshot_2021-03-31_at_23.38.15_n5qxag\"",\""version\"":1617230321,\""version_id\"":\""65c318bebac55ed61f608744b3590c4b\"",\""signature\"":\""d8dc0e9333a10569eb9a3c520486ebc6f0242739\"",\""width\"":1001,\""height\"":567,\""format\"":\""png\"",\""resource_type\"":\""image\"",\""created_at\"":\""2021-03-31T22:38:41Z\"",\""tags\"":[\""961\"",\""images\""],\""bytes\"":889434,\""type\"":\""upload\"",\""etag\"":\""a6d95fee7fcd94073ebfbf125559762b\"",\""placeholder\"":false,\""url\"":\""http://res.cloudinary.com/dsjx8r2ll/image/upload/v1617230321/spotMapper/Screenshot_2021-03-31_at_23.38.15_n5qxag.png\"",\""secure_url\"":\""https://res.cloudinary.com/dsjx8r2ll/image/upload/v1617230321/spotMapper/Screenshot_2021-03-31_at_23.38.15_n5qxag.png\"",\""access_mode\"":\""public\"",\""existing\"":false}]""","""[]""","2021-02-10 02:24:51.993827","2021-03-31 22:38:42.119297"
"882","Crusty ledge into roof bank","","[""51.5031496"",""-0.098142""]",NULL,"""[{\""asset_id\"":\""c98f8a798023f848ad320023f740aab5\"",\""public_id\"":\""spotMapper/Screenshot_2021-03-31_at_23.39.04_ejdwgh\"",\""version\"":1617230356,\""version_id\"":\""db5f8b8fe60920fa88793d9ac0bb6d9c\"",\""signature\"":\""ad267c4316285d3023076c1f76e409da7bfb57f1\"",\""width\"":996,\""height\"":652,\""format\"":\""png\"",\""resource_type\"":\""image\"",\""created_at\"":\""2021-03-31T22:39:16Z\"",\""tags\"":[\""882\"",\""images\""],\""bytes\"":1282184,\""type\"":\""upload\"",\""etag\"":\""88fc0ab9c9249f970a54f0d59dd1678e\"",\""placeholder\"":false,\""url\"":\""http://res.cloudinary.com/dsjx8r2ll/image/upload/v1617230356/spotMapper/Screenshot_2021-03-31_at_23.39.04_ejdwgh.png\"",\""secure_url\"":\""https://res.cloudinary.com/dsjx8r2ll/image/upload/v1617230356/spotMapper/Screenshot_2021-03-31_at_23.39.04_ejdwgh.png\"",\""access_mode\"":\""public\"",\""existing\"":false}]""","""[]""","2021-02-10 02:24:51.661102","2021-03-31 22:39:17.122006"
"433","2 sets + manny pad","","[""51.5220623"",""-0.0965327""]",NULL,"""[{\""asset_id\"":\""af40be3dd4f393fd9b826c8990ed2a60\"",\""public_id\"":\""spotMapper/Screenshot_2021-03-31_at_23.40.50_kplnqg\"",\""version\"":1617230487,\""version_id\"":\""b916adf938307ddb3c22ea671acf0186\"",\""signature\"":\""01c4bfb3ce565ee968e51da6fe2052fd402a3560\"",\""width\"":707,\""height\"":396,\""format\"":\""png\"",\""resource_type\"":\""image\"",\""created_at\"":\""2021-03-31T22:41:27Z\"",\""tags\"":[\""433\"",\""images\""],\""bytes\"":485744,\""type\"":\""upload\"",\""etag\"":\""6c89e8d461b16897ba7d27f0fde0b6cc\"",\""placeholder\"":false,\""url\"":\""http://res.cloudinary.com/dsjx8r2ll/image/upload/v1617230487/spotMapper/Screenshot_2021-03-31_at_23.40.50_kplnqg.png\"",\""secure_url\"":\""https://res.cloudinary.com/dsjx8r2ll/image/upload/v1617230487/spotMapper/Screenshot_2021-03-31_at_23.40.50_kplnqg.png\"",\""access_mode\"":\""public\"",\""existing\"":false}]""","""[]""","2021-02-10 02:24:49.83031","2021-03-31 22:41:27.862223"
"2039","Gap over wall into hill","","[""51.4653404"",""-0.0805822""]",NULL,"""[{\""asset_id\"":\""e3b7a5796df8f4e8d29aea2cec990c29\"",\""public_id\"":\""spotMapper/Screenshot_2021-03-31_at_23.45.35_x9qtek\"",\""version\"":1617230785,\""version_id\"":\""5ca0e95ef3ae35a26377db5d07524764\"",\""signature\"":\""6c60e9385f58d1679aaf35aa99cae25ffdcd9c52\"",\""width\"":651,\""height\"":480,\""format\"":\""png\"",\""resource_type\"":\""image\"",\""created_at\"":\""2021-03-31T22:46:25Z\"",\""tags\"":[\""2039\"",\""images\""],\""bytes\"":693520,\""type\"":\""upload\"",\""etag\"":\""c8f8eea1b749425e9d36d857cc594911\"",\""placeholder\"":false,\""url\"":\""http://res.cloudinary.com/dsjx8r2ll/image/upload/v1617230785/spotMapper/Screenshot_2021-03-31_at_23.45.35_x9qtek.png\"",\""secure_url\"":\""https://res.cloudinary.com/dsjx8r2ll/image/upload/v1617230785/spotMapper/Screenshot_2021-03-31_at_23.45.35_x9qtek.png\"",\""access_mode\"":\""public\"",\""existing\"":false},{\""asset_id\"":\""8cee5e3812c8ce352d911a801af96ab5\"",\""public_id\"":\""spotMapper/Screenshot_2021-03-31_at_23.46.13_h3im7c\"",\""version\"":1617230794,\""version_id\"":\""4f7c42a2a11f0490de6a26b7a8472b01\"",\""signature\"":\""6da61d7e4994e3b79900104729bada95283fe2ec\"",\""width\"":864,\""height\"":551,\""format\"":\""png\"",\""resource_type\"":\""image\"",\""created_at\"":\""2021-03-31T22:46:34Z\"",\""tags\"":[\""2039\"",\""images\""],\""bytes\"":1056421,\""type\"":\""upload\"",\""etag\"":\""a91a7b954d5028e217055ff605a19ed7\"",\""placeholder\"":false,\""url\"":\""http://res.cloudinary.com/dsjx8r2ll/image/upload/v1617230794/spotMapper/Screenshot_2021-03-31_at_23.46.13_h3im7c.png\"",\""secure_url\"":\""https://res.cloudinary.com/dsjx8r2ll/image/upload/v1617230794/spotMapper/Screenshot_2021-03-31_at_23.46.13_h3im7c.png\"",\""access_mode\"":\""public\"",\""existing\"":false},{\""asset_id\"":\""a0301a64bd0eca5617a67b14fe9e5ec0\"",\""public_id\"":\""spotMapper/Screenshot_2021-03-31_at_23.45.52_ggffpk\"",\""version\"":1617230793,\""version_id\"":\""33b5d013eac1c43aee7cf860acc3cdd8\"",\""signature\"":\""6cf74a265fc56f8887c5eacf1a55c6d3f37f92e3\"",\""width\"":508,\""height\"":438,\""format\"":\""png\"",\""resource_type\"":\""image\"",\""created_at\"":\""2021-03-31T22:46:33Z\"",\""tags\"":[\""2039\"",\""images\""],\""bytes\"":501092,\""type\"":\""upload\"",\""etag\"":\""c4ad2e825525d6ade44a6eb4b0dde306\"",\""placeholder\"":false,\""url\"":\""http://res.cloudinary.com/dsjx8r2ll/image/upload/v1617230793/spotMapper/Screenshot_2021-03-31_at_23.45.52_ggffpk.png\"",\""secure_url\"":\""https://res.cloudinary.com/dsjx8r2ll/image/upload/v1617230793/spotMapper/Screenshot_2021-03-31_at_23.45.52_ggffpk.png\"",\""access_mode\"":\""public\"",\""existing\"":false}]""","""[]""","2021-02-10 02:24:57.918456","2021-03-31 22:46:34.961977"
"2080","Bank to 4 set","","[""51.5037087"",""0.1166787""]",NULL,"""[{\""asset_id\"":\""2213781c69f68add11d68722705cf551\"",\""public_id\"":\""spotMapper/Screenshot_2021-03-31_at_23.54.55_mcb2oh\"",\""version\"":1617231345,\""version_id\"":\""e00737e6d0b92a2619221e744c638add\"",\""signature\"":\""32c86a46f57eb626c3aa6a2c0c11306667195d38\"",\""width\"":919,\""height\"":400,\""format\"":\""png\"",\""resource_type\"":\""image\"",\""created_at\"":\""2021-03-31T22:55:45Z\"",\""tags\"":[\""2080\"",\""images\""],\""bytes\"":617058,\""type\"":\""upload\"",\""etag\"":\""6f679789aab17a13926004bd8cb98040\"",\""placeholder\"":false,\""url\"":\""http://res.cloudinary.com/dsjx8r2ll/image/upload/v1617231345/spotMapper/Screenshot_2021-03-31_at_23.54.55_mcb2oh.png\"",\""secure_url\"":\""https://res.cloudinary.com/dsjx8r2ll/image/upload/v1617231345/spotMapper/Screenshot_2021-03-31_at_23.54.55_mcb2oh.png\"",\""access_mode\"":\""public\"",\""existing\"":false}]""","""[]""","2021-02-10 02:24:58.083136","2021-03-31 22:55:46.394189"
"1053","Two ledges in a row","","[""51.4610664"",""-0.1717579""]",NULL,"""[{\""asset_id\"":\""0a1baa2fa2b6f5b129694b5a5d76889b\"",\""public_id\"":\""spotMapper/Screenshot_2021-03-31_at_23.47.23_r6qibi\"",\""version\"":1617230878,\""version_id\"":\""b8b38ba07d273d47d7dbb2daa4b7439a\"",\""signature\"":\""f22b7bedec45051a24b9c72a7d8c75f5e706390c\"",\""width\"":890,\""height\"":535,\""format\"":\""png\"",\""resource_type\"":\""image\"",\""created_at\"":\""2021-03-31T22:47:58Z\"",\""tags\"":[\""1053\"",\""images\""],\""bytes\"":1077202,\""type\"":\""upload\"",\""etag\"":\""4c9e8609321c19faa6b0c3a05e32d4c6\"",\""placeholder\"":false,\""url\"":\""http://res.cloudinary.com/dsjx8r2ll/image/upload/v1617230878/spotMapper/Screenshot_2021-03-31_at_23.47.23_r6qibi.png\"",\""secure_url\"":\""https://res.cloudinary.com/dsjx8r2ll/image/upload/v1617230878/spotMapper/Screenshot_2021-03-31_at_23.47.23_r6qibi.png\"",\""access_mode\"":\""public\"",\""existing\"":false},{\""asset_id\"":\""c978e5bc54d6176e8d69590c968df966\"",\""public_id\"":\""spotMapper/Screenshot_2021-03-31_at_23.47.37_ejqmal\"",\""version\"":1617230892,\""version_id\"":\""7b4badd26d1575fd3dde741f4e8f829d\"",\""signature\"":\""906e4bea985d565347a8f9c5fdb8321e63200741\"",\""width\"":513,\""height\"":421,\""format\"":\""png\"",\""resource_type\"":\""image\"",\""created_at\"":\""2021-03-31T22:48:12Z\"",\""tags\"":[\""1053\"",\""images\""],\""bytes\"":381707,\""type\"":\""upload\"",\""etag\"":\""a982e178011497316933d550ee38551f\"",\""placeholder\"":false,\""url\"":\""http://res.cloudinary.com/dsjx8r2ll/image/upload/v1617230892/spotMapper/Screenshot_2021-03-31_at_23.47.37_ejqmal.png\"",\""secure_url\"":\""https://res.cloudinary.com/dsjx8r2ll/image/upload/v1617230892/spotMapper/Screenshot_2021-03-31_at_23.47.37_ejqmal.png\"",\""access_mode\"":\""public\"",\""existing\"":false}]""","""[]""","2021-02-10 02:24:52.372894","2021-03-31 22:48:13.451092"
"1007","7 set handrail w blind bumps","","[""51.5276428"",""-0.1017737""]",NULL,"""[{\""asset_id\"":\""9c37bac5a6cfbd492c9d6be137d2b12e\"",\""public_id\"":\""spotMapper/Screenshot_2021-03-31_at_23.48.47_pck1me\"",\""version\"":1617230945,\""version_id\"":\""9f9aba12d018629faab8a640719bd164\"",\""signature\"":\""c6af229ceb2f13b2203827f4463e8d2169bdd0c8\"",\""width\"":662,\""height\"":539,\""format\"":\""png\"",\""resource_type\"":\""image\"",\""created_at\"":\""2021-03-31T22:49:05Z\"",\""tags\"":[\""1007\"",\""images\""],\""bytes\"":669497,\""type\"":\""upload\"",\""etag\"":\""92cfda3e1d273861e2645ba172cfaad3\"",\""placeholder\"":false,\""url\"":\""http://res.cloudinary.com/dsjx8r2ll/image/upload/v1617230945/spotMapper/Screenshot_2021-03-31_at_23.48.47_pck1me.png\"",\""secure_url\"":\""https://res.cloudinary.com/dsjx8r2ll/image/upload/v1617230945/spotMapper/Screenshot_2021-03-31_at_23.48.47_pck1me.png\"",\""access_mode\"":\""public\"",\""existing\"":false}]""","""[]""","2021-02-10 02:24:52.183857","2021-03-31 22:49:05.800957"
"257","Brick bank","Residents get pissed off!","[""51.5261909"",""-0.0906909""]",NULL,"""[{\""asset_id\"":\""aed623598b1fb61454235513a34c4b0b\"",\""public_id\"":\""spotMapper/Screenshot_2021-03-31_at_23.52.38_at8ckg\"",\""version\"":1617231169,\""version_id\"":\""c812a3d41cb8f648737bd4201e94da9d\"",\""signature\"":\""1556dc4183745f2aaf73235cb61421674d8ef82f\"",\""width\"":438,\""height\"":284,\""format\"":\""png\"",\""resource_type\"":\""image\"",\""created_at\"":\""2021-03-31T22:52:49Z\"",\""tags\"":[\""257\"",\""images\""],\""bytes\"":294307,\""type\"":\""upload\"",\""etag\"":\""83994c5c02789affcc09de538294fb8b\"",\""placeholder\"":false,\""url\"":\""http://res.cloudinary.com/dsjx8r2ll/image/upload/v1617231169/spotMapper/Screenshot_2021-03-31_at_23.52.38_at8ckg.png\"",\""secure_url\"":\""https://res.cloudinary.com/dsjx8r2ll/image/upload/v1617231169/spotMapper/Screenshot_2021-03-31_at_23.52.38_at8ckg.png\"",\""access_mode\"":\""public\"",\""existing\"":false}]""","""[]""","2021-02-10 02:24:49.127819","2021-03-31 22:52:50.160025"
"1873","2 or 3 set clock ledge","","[""51.5528787"",""-0.0989844""]","[""https://doc-00-9o-mymaps.googleusercontent.com/untrusted/hostedimage/ecphtoc2uuc2c3jlf1hdlsrhmo/fjjvjfphmo43kdmpih5ali53fg/1612903623500/T9zoFZMS3ePbS26Qg89xkRiYFrpMNsu_/07328644362620360828/5AF2TALpTUfvRfVKbp2STBGCdtK0_qkTx8pK2Agsy8AHg85ZcBcbK_JxRczp9j-iD96TaTy2fWbijSx06Q0qcSXpZ3sOIc6hm0pL-Yd5Eg0FwD6YhoQbK1j1wUnE0VHcPKkT15NC_F09iYQpvmNMwUFo1yvosaRzuimRJBFJ8X_RoagG-5aOt6JJLmrxYCcot-JhkP5pru1VdQr5UNZjimuWknPNJL7zo_Mc1WLP8NAPOXR-6bhgQfFCtEbdpvzk3m_kx0UV_a2Cg7sNh-P8p_iHS-SxMhuSmFA?session=0\u0026fife""]","""[{\""asset_id\"":\""aa2f0c786d5b0eb48a0da53ca691c78a\"",\""public_id\"":\""spotMapper/Screenshot_2021-03-31_at_23.58.30_fwaqlt\"",\""version\"":1617231626,\""version_id\"":\""8edaa79de7ab9c027967c3696d2f838a\"",\""signature\"":\""4156b9d622d38b6e7ca1726143f33e6d68456e9e\"",\""width\"":719,\""height\"":599,\""format\"":\""png\"",\""resource_type\"":\""image\"",\""created_at\"":\""2021-03-31T23:00:26Z\"",\""tags\"":[\""1873\"",\""images\""],\""bytes\"":770512,\""type\"":\""upload\"",\""etag\"":\""64dcbe71b8e71eb2f8d5a9e13c2bb66c\"",\""placeholder\"":false,\""url\"":\""http://res.cloudinary.com/dsjx8r2ll/image/upload/v1617231626/spotMapper/Screenshot_2021-03-31_at_23.58.30_fwaqlt.png\"",\""secure_url\"":\""https://res.cloudinary.com/dsjx8r2ll/image/upload/v1617231626/spotMapper/Screenshot_2021-03-31_at_23.58.30_fwaqlt.png\"",\""access_mode\"":\""public\"",\""existing\"":false}]""","""[]""","2021-02-10 02:24:57.034047","2021-03-31 23:00:26.870846"
"1550","Mellow rough hip/driveway","","[""51.4668196"",""-0.0622747""]",NULL,"""[{\""asset_id\"":\""9fb976d3a922189b70ff87954efb030c\"",\""public_id\"":\""spotMapper/Screenshot_2021-03-31_at_23.59.49_zhzjaw\"",\""version\"":1617231660,\""version_id\"":\""f3c76c2f0e95e3eff21940de158a0b80\"",\""signature\"":\""b68842f7f7c319fb47976acf0d2cb9b020a83308\"",\""width\"":539,\""height\"":247,\""format\"":\""png\"",\""resource_type\"":\""image\"",\""created_at\"":\""2021-03-31T23:01:00Z\"",\""tags\"":[\""1550\"",\""images\""],\""bytes\"":261116,\""type\"":\""upload\"",\""etag\"":\""1496e132e22466230d8a9694ac0f4f4c\"",\""placeholder\"":false,\""url\"":\""http://res.cloudinary.com/dsjx8r2ll/image/upload/v1617231660/spotMapper/Screenshot_2021-03-31_at_23.59.49_zhzjaw.png\"",\""secure_url\"":\""https://res.cloudinary.com/dsjx8r2ll/image/upload/v1617231660/spotMapper/Screenshot_2021-03-31_at_23.59.49_zhzjaw.png\"",\""access_mode\"":\""public\"",\""existing\"":false},{\""asset_id\"":\""3749e8037ff79b109ac726cacad8aae1\"",\""public_id\"":\""spotMapper/Screenshot_2021-03-31_at_23.59.54_tl3vcm\"",\""version\"":1617231665,\""version_id\"":\""0ef142cf4e2a979ccd74a0b94ce5d2d8\"",\""signature\"":\""24e989fa128c0ba00db2df0ceff6fb200958528a\"",\""width\"":1294,\""height\"":497,\""format\"":\""png\"",\""resource_type\"":\""image\"",\""created_at\"":\""2021-03-31T23:01:05Z\"",\""tags\"":[\""1550\"",\""images\""],\""bytes\"":1255480,\""type\"":\""upload\"",\""etag\"":\""b1542853786044d188cd5e06ec3f0e08\"",\""placeholder\"":false,\""url\"":\""http://res.cloudinary.com/dsjx8r2ll/image/upload/v1617231665/spotMapper/Screenshot_2021-03-31_at_23.59.54_tl3vcm.png\"",\""secure_url\"":\""https://res.cloudinary.com/dsjx8r2ll/image/upload/v1617231665/spotMapper/Screenshot_2021-03-31_at_23.59.54_tl3vcm.png\"",\""access_mode\"":\""public\"",\""existing\"":false}]""","""[]""","2021-02-10 02:24:55.206185","2021-03-31 23:01:06.298595"
"652","Jersey barriers","","[""51.5197458"",""-0.0622058""]",NULL,"""[{\""asset_id\"":\""05149c8505c633f9cfad1d7339955967\"",\""public_id\"":\""spotMapper/Screenshot_2021-03-31_at_23.57.00_ypaa4q\"",\""version\"":1617231434,\""version_id\"":\""eb0dda065b03cef3cd3ff3b92370d352\"",\""signature\"":\""1661e131203f136573967cdfad01804d921575bf\"",\""width\"":539,\""height\"":366,\""format\"":\""png\"",\""resource_type\"":\""image\"",\""created_at\"":\""2021-03-31T22:57:14Z\"",\""tags\"":[\""652\"",\""images\""],\""bytes\"":388567,\""type\"":\""upload\"",\""etag\"":\""03020ced9f38cda90200e0f1b7c5708b\"",\""placeholder\"":false,\""url\"":\""http://res.cloudinary.com/dsjx8r2ll/image/upload/v1617231434/spotMapper/Screenshot_2021-03-31_at_23.57.00_ypaa4q.png\"",\""secure_url\"":\""https://res.cloudinary.com/dsjx8r2ll/image/upload/v1617231434/spotMapper/Screenshot_2021-03-31_at_23.57.00_ypaa4q.png\"",\""access_mode\"":\""public\"",\""existing\"":false}]""","""[]""","2021-02-10 02:24:50.712261","2021-03-31 22:57:14.766427"
"2211","3 set gap over wall","","[""51.5841885"",""-0.1308227""]",NULL,"""[{\""asset_id\"":\""241603991de11ef5b3224157857f802a\"",\""public_id\"":\""spotMapper/Screenshot_2021-03-31_at_23.57.43_k2e1hu\"",\""version\"":1617231521,\""version_id\"":\""d2268af6fe4955ae90b5f8553a72188e\"",\""signature\"":\""209b50ba1be8cbd9a3c2766bd593559976ab95f0\"",\""width\"":432,\""height\"":341,\""format\"":\""png\"",\""resource_type\"":\""image\"",\""created_at\"":\""2021-03-31T22:58:41Z\"",\""tags\"":[\""2211\"",\""images\""],\""bytes\"":300570,\""type\"":\""upload\"",\""etag\"":\""a51548c9500ac44fc3677a7437086a9b\"",\""placeholder\"":false,\""url\"":\""http://res.cloudinary.com/dsjx8r2ll/image/upload/v1617231521/spotMapper/Screenshot_2021-03-31_at_23.57.43_k2e1hu.png\"",\""secure_url\"":\""https://res.cloudinary.com/dsjx8r2ll/image/upload/v1617231521/spotMapper/Screenshot_2021-03-31_at_23.57.43_k2e1hu.png\"",\""access_mode\"":\""public\"",\""existing\"":false}]""","""[]""","2021-02-10 02:24:58.63601","2021-03-31 22:58:41.709417"
"1085","Ledge?","","[""51.5275326"",""-0.0872898""]",NULL,"""[{\""asset_id\"":\""e79b45172abdece5586bbd2e5301fb9b\"",\""public_id\"":\""spotMapper/Screenshot_2021-04-01_at_00.01.26_cecwg3\"",\""version\"":1617231700,\""version_id\"":\""b3c2167c9abd19885662e4482169fe8e\"",\""signature\"":\""41e257bfe933a0ffafb17c290ba47d85a882bca8\"",\""width\"":617,\""height\"":526,\""format\"":\""png\"",\""resource_type\"":\""image\"",\""created_at\"":\""2021-03-31T23:01:40Z\"",\""tags\"":[\""1085\"",\""images\""],\""bytes\"":540847,\""type\"":\""upload\"",\""etag\"":\""3a55d90a379837c4243cb05767361810\"",\""placeholder\"":false,\""url\"":\""http://res.cloudinary.com/dsjx8r2ll/image/upload/v1617231700/spotMapper/Screenshot_2021-04-01_at_00.01.26_cecwg3.png\"",\""secure_url\"":\""https://res.cloudinary.com/dsjx8r2ll/image/upload/v1617231700/spotMapper/Screenshot_2021-04-01_at_00.01.26_cecwg3.png\"",\""access_mode\"":\""public\"",\""existing\"":false}]""","""[]""","2021-02-10 02:24:52.502559","2021-03-31 23:01:41.371141"
"1260","Waxed curb gap out","","[""51.5138238"",""-0.2178758""]",NULL,"""[{\""asset_id\"":\""312d4d288bc9131ade365b719c1f1ecf\"",\""public_id\"":\""spotMapper/Screenshot_2021-04-01_at_00.02.25_ow1apy\"",\""version\"":1617231761,\""version_id\"":\""c246b4acca01549a135fa0894893ec61\"",\""signature\"":\""bb288fc0230ea9314cb253fff97c2e4e32224be0\"",\""width\"":723,\""height\"":398,\""format\"":\""png\"",\""resource_type\"":\""image\"",\""created_at\"":\""2021-03-31T23:02:41Z\"",\""tags\"":[\""1260\"",\""images\""],\""bytes\"":538232,\""type\"":\""upload\"",\""etag\"":\""11dd232536548adc92c81598ebbcddf4\"",\""placeholder\"":false,\""url\"":\""http://res.cloudinary.com/dsjx8r2ll/image/upload/v1617231761/spotMapper/Screenshot_2021-04-01_at_00.02.25_ow1apy.png\"",\""secure_url\"":\""https://res.cloudinary.com/dsjx8r2ll/image/upload/v1617231761/spotMapper/Screenshot_2021-04-01_at_00.02.25_ow1apy.png\"",\""access_mode\"":\""public\"",\""existing\"":false}]""","""[]""","2021-02-10 02:24:53.219485","2021-03-31 23:02:41.937486"
"196","Tall bar hop","","[""51.5154796"",""-0.1258922""]","[""https://lh3.googleusercontent.com/umsh/ALX7VA37NT6_g0flyXfGR8JdPb1oUmOSS_5xzCbflKoNUyukMhlKvnov6Ws7MLPX9XzsDf40skguIDqhPNxSLw099SdauTAsarFK_Z3OZArC9YghpVBP2aG3mj6tSnG0gI276fDyZjScONUp6sE""]","""[{\""asset_id\"":\""095a75b2edf9b5a50d17e3fd562c5755\"",\""public_id\"":\""spotMapper/Screenshot_2021-04-01_at_00.11.30_vu64pc\"",\""version\"":1617232311,\""version_id\"":\""b160704ac6a4a55d60fae098333b8aa1\"",\""signature\"":\""1cb5ae4316db061008c2524582d8bd96b962f5cc\"",\""width\"":493,\""height\"":448,\""format\"":\""png\"",\""resource_type\"":\""image\"",\""created_at\"":\""2021-03-31T23:11:51Z\"",\""tags\"":[\""196\"",\""images\""],\""bytes\"":409984,\""type\"":\""upload\"",\""etag\"":\""2a15e0652f4c0837f9b060baa5ee31f2\"",\""placeholder\"":false,\""url\"":\""http://res.cloudinary.com/dsjx8r2ll/image/upload/v1617232311/spotMapper/Screenshot_2021-04-01_at_00.11.30_vu64pc.png\"",\""secure_url\"":\""https://res.cloudinary.com/dsjx8r2ll/image/upload/v1617232311/spotMapper/Screenshot_2021-04-01_at_00.11.30_vu64pc.png\"",\""access_mode\"":\""public\"",\""existing\"":false}]""","""[]""","2021-02-10 02:24:48.868954","2021-03-31 23:11:51.527377"
"313","Curved Ledge","","[""51.519896"",""-0.1196909""]",NULL,"""[{\""asset_id\"":\""d3a1bc999d9e6823eeb1b891f0068f1d\"",\""public_id\"":\""spotMapper/Screenshot_2021-04-01_at_00.12.26_jyrmm4\"",\""version\"":1617232356,\""version_id\"":\""79084ae06bb36cd7a05f31e77edd4dcc\"",\""signature\"":\""8dea17bb9510c7d6954a94c68fd14fa8d42c2c34\"",\""width\"":342,\""height\"":322,\""format\"":\""png\"",\""resource_type\"":\""image\"",\""created_at\"":\""2021-03-31T23:12:36Z\"",\""tags\"":[\""313\"",\""images\""],\""bytes\"":170804,\""type\"":\""upload\"",\""etag\"":\""dc037809acd3e5c1c7fa4fdbef7365e6\"",\""placeholder\"":false,\""url\"":\""http://res.cloudinary.com/dsjx8r2ll/image/upload/v1617232356/spotMapper/Screenshot_2021-04-01_at_00.12.26_jyrmm4.png\"",\""secure_url\"":\""https://res.cloudinary.com/dsjx8r2ll/image/upload/v1617232356/spotMapper/Screenshot_2021-04-01_at_00.12.26_jyrmm4.png\"",\""access_mode\"":\""public\"",\""existing\"":false}]""","""[]""","2021-02-10 02:24:49.357147","2021-03-31 23:12:37.214582"
"1490","Two stoppied 4 sets in a row","","[""51.494988"",""-0.1172081""]",NULL,"""[{\""asset_id\"":\""ee0841755e886e1577cf9d78d39b333e\"",\""public_id\"":\""spotMapper/Screenshot_2021-04-01_at_00.12.57_a6mguk\"",\""version\"":1617232387,\""version_id\"":\""2038e1effddb7f1fbc332eb260d264a9\"",\""signature\"":\""0d9548aee5fdb0afca6334922961c049315381c9\"",\""width\"":657,\""height\"":370,\""format\"":\""png\"",\""resource_type\"":\""image\"",\""created_at\"":\""2021-03-31T23:13:07Z\"",\""tags\"":[\""1490\"",\""images\""],\""bytes\"":490739,\""type\"":\""upload\"",\""etag\"":\""f7375e9516210601a30bf31624bcb0a9\"",\""placeholder\"":false,\""url\"":\""http://res.cloudinary.com/dsjx8r2ll/image/upload/v1617232387/spotMapper/Screenshot_2021-04-01_at_00.12.57_a6mguk.png\"",\""secure_url\"":\""https://res.cloudinary.com/dsjx8r2ll/image/upload/v1617232387/spotMapper/Screenshot_2021-04-01_at_00.12.57_a6mguk.png\"",\""access_mode\"":\""public\"",\""existing\"":false}]""","""[]""","2021-02-10 02:24:54.265612","2021-03-31 23:13:08.227277"
